epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/distill_feat_loss,train/distill_cls_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/distill_feat_loss,val/distill_cls_loss,old/metrics/precision(B),old/metrics/recall(B),old/metrics/mAP50(B),old/metrics/mAP50-95(B),new/metrics/precision(B),new/metrics/recall(B),new/metrics/mAP50(B),new/metrics/mAP50-95(B),joint/metrics/precision(B),joint/metrics/recall(B),joint/metrics/mAP50(B),joint/metrics/mAP50-95(B),lr/pg0,lr/pg1,lr/pg2
1,54.8975,1.54649,2.32025,1.16748,0.17996,0.0083,0.94537,0.2365,0.36468,0.21142,1.45795,2.1943,1.21579,0.17614,0.01023,0.89448,0.47737,0.70622,0.40479,0.00473,0.70588,0.24227,0.1153,0.94299,0.23868,0.39069,0.22147,0.000551326,0.000551326,0.000551326
